"","model","sim","year","hm_jday","max_jday","max_val","first","median","diff_hm","diff_max","n.surveys"
"1039","hierarchical",40,"11",110,119,0.351454437816685,93,121,0,1,2000
"1040","hierarchical",40,"12",110,119,0.359614990033812,100,118,1,2,1250
"1041","hierarchical",40,"13",109,118,0.366043740798544,105,119,1,2,500
"1042","independent",41,"1",120,130,0.336393591270651,106,130,0,0,9500
"1043","independent",41,"2",120,129,0.353484837252096,105,129,1,0,8750
"1044","independent",41,"3",119,129,0.329668564810607,91,129,1,1,8000
"1045","independent",41,"4",118,126,0.329347103206727,99,127,1,-1,7250
"1046","independent",41,"5",116,124,0.304973002916846,102,126,0,-2,6500
"1047","independent",41,"6",115,121,0.349068612507047,112,125,0,-4,5750
"1048","independent",41,"7",115,127,0.313315037571436,101,126,1,3,5000
"1049","independent",41,"8",114,122,0.327532281345895,107,123,1,-1,4250
"1050","independent",41,"9",113,120,0.352178238397592,95,122,1,-2,3500
"1051","independent",41,"10",112,119,0.414776120786148,102,121,1,-2,2750
"1052","independent",41,"11",110,118,0.301255528250718,101,121,0,-2,2000
"1053","independent",41,"12",108,119,0.255566768721751,100,121,-1,0,1250
"1054","independent",41,"13",107,119,0.316197213346353,94,119,-1,1,500
"1055","hierarchical",41,"1",120,130,0.341349719576188,106,130,0,2,9500
"1056","hierarchical",41,"2",119,129,0.334170732480173,105,129,0,2,8750
"1057","hierarchical",41,"3",118,128,0.326058443023377,91,129,0,2,8000
"1058","hierarchical",41,"4",117,127,0.318604471539091,99,127,0,2,7250
"1059","hierarchical",41,"5",116,126,0.313327755167193,102,126,0,2,6500
"1060","hierarchical",41,"6",115,124,0.311706285682107,112,125,0,1,5750
"1061","hierarchical",41,"7",114,123,0.315201484208851,101,126,0,1,5000
"1062","hierarchical",41,"8",113,122,0.322413338399328,107,123,0,1,4250
"1063","hierarchical",41,"9",112,121,0.332335199658304,95,122,0,1,3500
"1064","hierarchical",41,"10",112,120,0.343227251783008,102,121,1,1,2750
"1065","hierarchical",41,"11",111,119,0.35276195640708,101,121,1,1,2000
"1066","hierarchical",41,"12",110,119,0.358593085676676,100,121,1,2,1250
"1067","hierarchical",41,"13",110,118,0.361300434212532,94,119,2,2,500
"1068","independent",42,"1",120,132,0.317347276727489,107,130,0,2,9500
"1069","independent",42,"2",120,129,0.324501274145169,102,129,1,0,8750
"1070","independent",42,"3",118,126,0.348448014299525,97,127,0,-2,8000
"1071","independent",42,"4",117,126,0.298951152329058,99,127,0,-1,7250
"1072","independent",42,"5",116,125,0.290470890466639,104,126,0,-1,6500
"1073","independent",42,"6",115,123,0.350860540308887,108,125,0,-2,5750
"1074","independent",42,"7",113,121,0.341984377988366,107,125,-1,-3,5000
"1075","independent",42,"8",112,121,0.347756891787444,98,123,-1,-2,4250
"1076","independent",42,"9",111,121,0.299255531747152,96,123,-1,-1,3500
"1077","independent",42,"10",112,121,0.440726746662217,99,122,1,0,2750
"1078","independent",42,"11",111,122,0.325860074512223,98,121,1,2,2000
"1079","independent",42,"12",110,119,0.424211805484236,106,121,1,0,1250
"1080","independent",42,"13",109,118,0.468775952327049,105,119,1,0,500
"1081","hierarchical",42,"1",120,130,0.318628126863107,107,130,0,2,9500
"1082","hierarchical",42,"2",119,130,0.317137738076661,102,129,0,3,8750
"1083","hierarchical",42,"3",118,129,0.314650474928116,97,127,0,3,8000
"1084","hierarchical",42,"4",117,127,0.31333579225524,99,127,0,2,7250
"1085","hierarchical",42,"5",116,126,0.315428583734358,104,126,0,2,6500
"1086","hierarchical",42,"6",115,124,0.323585565007139,108,125,0,1,5750
"1087","hierarchical",42,"7",114,123,0.336970960779264,107,125,0,1,5000
"1088","hierarchical",42,"8",113,121,0.354651990596163,98,123,0,0,4250
"1089","hierarchical",42,"9",112,121,0.374389780074634,96,123,0,1,3500
"1090","hierarchical",42,"10",112,120,0.394117133227911,99,122,1,1,2750
"1091","hierarchical",42,"11",111,119,0.410433743157586,98,121,1,1,2000
"1092","hierarchical",42,"12",110,119,0.421367597195886,106,121,1,2,1250
"1093","hierarchical",42,"13",110,118,0.427272995039,105,119,2,2,500
"1094","independent",43,"1",121,130,0.344714026819366,106,130,1,0,9500
"1095","independent",43,"2",118,130,0.268953992740228,104,129,-1,1,8750
"1096","independent",43,"3",119,126,0.358058390347101,104,128,1,-2,8000
"1097","independent",43,"4",116,124,0.308445235824311,104,127,-1,-3,7250
"1098","independent",43,"5",116,125,0.359022916973309,106,126,0,-1,6500
"1099","independent",43,"6",114,126,0.325245191738367,107,126,-1,1,5750
"1100","independent",43,"7",113,122,0.309686528674104,108,124,-1,-2,5000
"1101","independent",43,"8",113,121,0.312812992800495,104,124,0,-2,4250
"1102","independent",43,"9",112,121,0.295990041004003,106,123,0,-1,3500
"1103","independent",43,"10",111,122,0.330269987416884,97,123,0,1,2750
"1104","independent",43,"11",111,118,0.389599038760363,100,120,1,-2,2000
"1105","independent",43,"12",108,118,0.37008796508443,101,118.5,-1,-1,1250
"1106","independent",43,"13",110,120,0.338623102249512,108,120,2,2,500
"1107","hierarchical",43,"1",120,130,0.329592974440837,106,130,0,2,9500
"1108","hierarchical",43,"2",119,129,0.326072942786397,104,129,0,2,8750
"1109","hierarchical",43,"3",118,128,0.321801550331913,104,128,0,2,8000
"1110","hierarchical",43,"4",117,127,0.3181714781061,104,127,0,2,7250
"1111","hierarchical",43,"5",116,126,0.316400268805968,106,126,0,2,6500
"1112","hierarchical",43,"6",115,124,0.318029025100313,107,126,0,1,5750
"1113","hierarchical",43,"7",114,123,0.32360862321576,108,124,0,1,5000
"1114","hierarchical",43,"8",113,122,0.332059231313074,104,124,0,1,4250
"1115","hierarchical",43,"9",112,121,0.342490672581054,106,123,0,1,3500
"1116","hierarchical",43,"10",111,120,0.353469175386311,97,123,0,1,2750
"1117","hierarchical",43,"11",111,119,0.363121166946197,100,120,1,1,2000
"1118","hierarchical",43,"12",110,119,0.369509645404804,101,118.5,1,2,1250
"1119","hierarchical",43,"13",109,118,0.373559906478743,108,120,1,2,500
"1120","independent",44,"1",120,130,0.351348030432226,95,129,0,0,9500
"1121","independent",44,"2",119,129,0.323894290619477,101,129,0,0,8750
"1122","independent",44,"3",118,129,0.33816177922039,104,128,0,1,8000
"1123","independent",44,"4",118,126,0.32619318092155,103,126,1,-1,7250
"1124","independent",44,"5",117,126,0.33748134374152,106,127,1,0,6500
"1125","independent",44,"6",114,123,0.320739282901284,98,125,-1,-2,5750
"1126","independent",44,"7",115,124,0.331977575652914,101,125,1,0,5000
"1127","independent",44,"8",113,121,0.341648436786903,99,124,0,-2,4250
"1128","independent",44,"9",113,122,0.358435474757457,100,123,1,0,3500
"1129","independent",44,"10",110,124,0.321391491774078,107,123,-1,3,2750
"1130","independent",44,"11",113,123,0.345404528458978,100,123,3,3,2000
"1131","independent",44,"12",109,119,0.395285179379332,98,120,0,0,1250
"1132","independent",44,"13",109,119,0.292335744277819,107,120.5,1,1,500
"1133","hierarchical",44,"1",120,130,0.332561765710571,95,129,0,2,9500
"1134","hierarchical",44,"2",119,129,0.331993790529733,101,129,0,2,8750
"1135","hierarchical",44,"3",118,128,0.330871599321475,104,128,0,2,8000
"1136","hierarchical",44,"4",117,127,0.330346797313128,103,126,0,2,7250
"1137","hierarchical",44,"5",116,126,0.331354216166754,106,127,0,2,6500
"1138","hierarchical",44,"6",115,125,0.33447446197331,98,125,0,2,5750
"1139","hierarchical",44,"7",115,124,0.339800441978356,101,125,1,2,5000
"1140","hierarchical",44,"8",114,123,0.346884174951255,99,124,1,2,4250
"1141","hierarchical",44,"9",113,122,0.354753411755905,100,123,1,2,3500
"1142","hierarchical",44,"10",112,121,0.36194972024981,107,123,1,2,2750
"1143","hierarchical",44,"11",111,120,0.366772094993866,100,123,1,2,2000
"1144","hierarchical",44,"12",111,120,0.369413433382233,98,120,2,3,1250
"1145","hierarchical",44,"13",110,119,0.367461527654273,107,120.5,2,3,500
"1146","independent",45,"1",120,129,0.337936545725855,107,129,0,-1,9500
"1147","independent",45,"2",118,127,0.338997526549367,104,128,-1,-2,8750
"1148","independent",45,"3",118,129,0.29432710131342,104,128.5,0,1,8000
"1149","independent",45,"4",117,127,0.320966214350789,96,128,0,0,7250
"1150","independent",45,"5",117,126,0.352758108155604,103,127,1,0,6500
"1151","independent",45,"6",115,124,0.341042887310877,101,125,0,-1,5750
"1152","independent",45,"7",115,123,0.367658539370684,101,124,1,-1,5000
"1153","independent",45,"8",114,124,0.285019562140411,101,124,1,1,4250
"1154","independent",45,"9",112,119,0.307744434591804,104,121,0,-3,3500
"1155","independent",45,"10",110,117,0.266366822071385,102,121,-1,-4,2750
"1156","independent",45,"11",111,120,0.355201454916791,103,122,1,0,2000
"1157","independent",45,"12",108,116,0.335098896600781,105,117,-1,-3,1250
"1158","independent",45,"13",109,120,0.358844721782141,95,120,1,2,500
"1159","hierarchical",45,"1",119,129,0.331023411230665,107,129,-1,1,9500
"1160","hierarchical",45,"2",119,128,0.332447387757844,104,128,0,1,8750
"1161","hierarchical",45,"3",118,127,0.330953274491459,104,128.5,0,1,8000
"1162","hierarchical",45,"4",117,126,0.32772749540964,96,128,0,1,7250
"1163","hierarchical",45,"5",116,125,0.324065278875361,103,127,0,1,6500
"1164","hierarchical",45,"6",115,124,0.321118167483153,101,125,0,1,5750
"1165","hierarchical",45,"7",114,123,0.319597664022949,101,124,0,1,5000
"1166","hierarchical",45,"8",114,122,0.319842355478849,101,124,1,1,4250
"1167","hierarchical",45,"9",113,121,0.321858869141235,104,121,1,1,3500
"1168","hierarchical",45,"10",112,120,0.325272781575521,102,121,1,1,2750
"1169","hierarchical",45,"11",111,120,0.330093251916097,103,122,1,2,2000
"1170","hierarchical",45,"12",110,119,0.335462212022063,105,117,1,2,1250
"1171","hierarchical",45,"13",109,118,0.339938356959532,95,120,1,2,500
"1172","independent",46,"1",120,131,0.327209493491026,108,129,0,1,9500
"1173","independent",46,"2",120,128,0.332083006179103,91,129,1,-1,8750
"1174","independent",46,"3",119,129,0.332917453086415,101,129,1,1,8000
"1175","independent",46,"4",116,127,0.344415792467282,102,127,-1,0,7250
"1176","independent",46,"5",116,127,0.343766015610792,106,126,0,1,6500
"1177","independent",46,"6",114,124,0.327582240613761,104,125,-1,-1,5750
"1178","independent",46,"7",114,122,0.364376067663945,102,123,0,-2,5000
"1179","independent",46,"8",113,123,0.378275895177646,103,124,0,0,4250
"1180","independent",46,"9",112,121,0.35341302985948,101,122,0,-1,3500
"1181","independent",46,"10",111,122,0.337830767919864,100,121,0,1,2750
"1182","independent",46,"11",110,120,0.307398549536419,103,121,0,0,2000
"1183","independent",46,"12",110,119,0.357554960989052,101,120,1,0,1250
"1184","independent",46,"13",108,120,0.372586147826047,104,121,0,2,500
"1185","hierarchical",46,"1",120,130,0.333495589688744,108,129,0,2,9500
"1186","hierarchical",46,"2",119,129,0.336188759464255,91,129,0,2,8750
"1187","hierarchical",46,"3",118,128,0.336670086798003,101,129,0,2,8000
"1188","hierarchical",46,"4",117,127,0.336515207571721,102,127,0,2,7250
"1189","hierarchical",46,"5",116,126,0.337050340311468,106,126,0,2,6500
"1190","hierarchical",46,"6",115,125,0.33925830560528,104,125,0,2,5750
"1191","hierarchical",46,"7",114,123,0.344132754099904,102,123,0,1,5000
"1192","hierarchical",46,"8",113,122,0.351342156004627,103,124,0,1,4250
"1193","hierarchical",46,"9",112,121,0.360354726194532,101,122,0,1,3500
"1194","hierarchical",46,"10",111,121,0.370437000889614,100,121,0,2,2750
"1195","hierarchical",46,"11",111,120,0.381029469634022,103,121,1,2,2000
"1196","hierarchical",46,"12",110,119,0.390147964903456,101,120,1,2,1250
"1197","hierarchical",46,"13",109,118,0.396316839102129,104,121,1,2,500
"1198","independent",47,"1",120,130,0.34562170959865,105,129,0,0,9500
"1199","independent",47,"2",119,128,0.324715071565727,104,129,0,-1,8750
"1200","independent",47,"3",117,131,0.292864647624542,100,128,-1,3,8000
"1201","independent",47,"4",116,129,0.30553056823479,107,128,-1,2,7250
"1202","independent",47,"5",116,128,0.30292003376918,101,127,0,2,6500
"1203","independent",47,"6",115,122,0.34172351639732,110,125,0,-3,5750
"1204","independent",47,"7",113,124,0.278475534961841,104,125,-1,0,5000
"1205","independent",47,"8",112,120,0.286048592677339,91,123,-1,-3,4250
"1206","independent",47,"9",112,121,0.328896969649484,96,122,0,-1,3500
"1207","independent",47,"10",111,119,0.358008146968745,99,121,0,-2,2750
"1208","independent",47,"11",113,121,0.336527614827745,105,123,3,1,2000
"1209","independent",47,"12",110,119,0.305064017651277,104,120,1,0,1250
"1210","independent",47,"13",111,122,0.386590206514658,106,121,3,4,500
"1211","hierarchical",47,"1",119,131,0.331065958555678,105,129,-1,3,9500
"1212","hierarchical",47,"2",118,130,0.320813125934611,104,129,-1,3,8750
"1213","hierarchical",47,"3",117,129,0.310696930096281,100,128,-1,3,8000
"1214","hierarchical",47,"4",116,128,0.302195704989719,107,128,-1,3,7250
"1215","hierarchical",47,"5",115,126,0.298244583396104,101,127,-1,2,6500
"1216","hierarchical",47,"6",114,124,0.29996964351809,110,125,-1,1,5750
"1217","hierarchical",47,"7",114,122,0.306657438031707,104,125,0,0,5000
"1218","hierarchical",47,"8",113,121,0.31720224067415,91,123,0,0,4250
"1219","hierarchical",47,"9",112,120,0.328084101596951,96,122,0,0,3500
"1220","hierarchical",47,"10",112,120,0.337973504082852,99,121,1,1,2750
"1221","hierarchical",47,"11",111,119,0.344657048163829,105,123,1,1,2000
"1222","hierarchical",47,"12",111,119,0.345888918699814,104,120,2,2,1250
"1223","hierarchical",47,"13",110,118,0.342724375393756,106,121,2,2,500
"1224","independent",48,"1",120,128,0.343568691956054,105,129,0,-2,9500
"1225","independent",48,"2",119,131,0.320343929959523,112,129,0,2,8750
"1226","independent",48,"3",118,127,0.333107264879425,105,128,0,-1,8000
"1227","independent",48,"4",117,126,0.337109235710065,102,127,0,-1,7250
"1228","independent",48,"5",115,127,0.311413043290711,100,127,-1,1,6500
"1229","independent",48,"6",116,123,0.367228937317525,105,126,1,-2,5750
"1230","independent",48,"7",113,126,0.336245955419322,106,125,-1,2,5000
"1231","independent",48,"8",113,123,0.330475757526622,100,124,0,0,4250
"1232","independent",48,"9",111,121,0.331735542925836,98,123,-1,-1,3500
"1233","independent",48,"10",112,123,0.362395622923064,108,122,1,2,2750
"1234","independent",48,"11",109,119,0.322259054689983,103,122,-1,-1,2000
"1235","independent",48,"12",108,121,0.26473470072728,96,121,-1,2,1250
"1236","independent",48,"13",111,120,0.368739830776413,107,121,3,2,500
"1237","hierarchical",48,"1",119,129,0.326232714251787,105,129,-1,1,9500
"1238","hierarchical",48,"2",119,128,0.329304099523941,112,129,0,1,8750
"1239","hierarchical",48,"3",118,128,0.331655202661022,105,128,0,2,8000
"1240","hierarchical",48,"4",117,127,0.332972124494208,102,127,0,2,7250
"1241","hierarchical",48,"5",116,126,0.333618387380402,100,127,0,2,6500
"1242","hierarchical",48,"6",115,125,0.334132431863843,105,126,0,2,5750
"1243","hierarchical",48,"7",114,124,0.335163862749887,106,125,0,2,5000
"1244","hierarchical",48,"8",113,123,0.337317410802414,100,124,0,2,4250
"1245","hierarchical",48,"9",112,122,0.340995281115351,98,123,0,2,3500
"1246","hierarchical",48,"10",111,121,0.346222188307088,108,122,0,2,2750
"1247","hierarchical",48,"11",110,120,0.35257712086329,103,122,0,2,2000
"1248","hierarchical",48,"12",109,119,0.359121339419025,96,121,0,2,1250
"1249","hierarchical",48,"13",109,118,0.364524624037679,107,121,1,2,500
"1250","independent",49,"1",119,126,0.310819594074472,105,130,-1,-4,9500
"1251","independent",49,"2",120,128,0.336164745358429,95,129,1,-1,8750
"1252","independent",49,"3",117,127,0.309804549833207,101,128,-1,-1,8000
"1253","independent",49,"4",116,129,0.32722023359142,111,127.5,-1,2,7250
"1254","independent",49,"5",117,125,0.350441160136257,97,125,1,-1,6500
"1255","independent",49,"6",116,126,0.325660283282799,101,126,1,1,5750
"1256","independent",49,"7",114,123,0.342676358609107,108,124,0,-1,5000
"1257","independent",49,"8",112,124,0.329121715961922,102,124,-1,1,4250
"1258","independent",49,"9",112,123,0.339864807442208,100,123,0,1,3500
"1259","independent",49,"10",111,120,0.319262809074562,103,121,0,-1,2750
"1260","independent",49,"11",109,120,0.305822511005382,104,121,-1,0,2000
"1261","independent",49,"12",110,120,0.366910477357914,97,120,1,1,1250
"1262","independent",49,"13",110,118,0.361918709473861,100,118,2,0,500
"1263","hierarchical",49,"1",120,129,0.328638822790343,105,130,0,1,9500
"1264","hierarchical",49,"2",119,128,0.327831669213471,95,129,0,1,8750
"1265","hierarchical",49,"3",118,127,0.327493769532061,101,128,0,1,8000
"1266","hierarchical",49,"4",117,126,0.328093426334,111,127.5,0,1,7250
"1267","hierarchical",49,"5",116,125,0.329919979293866,97,125,0,1,6500
"1268","hierarchical",49,"6",116,124,0.333077243542564,101,126,1,1,5750
"1269","hierarchical",49,"7",115,123,0.337565940785428,108,124,1,1,5000
"1270","hierarchical",49,"8",114,122,0.343146304726034,102,124,1,1,4250
"1271","hierarchical",49,"9",113,122,0.349800110595504,100,123,1,2,3500
"1272","hierarchical",49,"10",112,121,0.356955144087,103,121,1,2,2750
"1273","hierarchical",49,"11",111,120,0.363300969591565,104,121,1,2,2000
"1274","hierarchical",49,"12",110,119,0.367458943526718,97,120,1,2,1250
"1275","hierarchical",49,"13",109,118,0.368057546850533,100,118,1,2,500
"1276","independent",50,"1",119,129,0.30289630868319,105,130,-1,-1,9500
"1277","independent",50,"2",119,129,0.321517545474823,101,129,0,0,8750
"1278","independent",50,"3",119,128,0.330896651012316,99,128,1,0,8000
"1279","independent",50,"4",116,127,0.303824824300505,103,128,-1,0,7250
"1280","independent",50,"5",116,127,0.298103924945616,107,127,0,1,6500
"1281","independent",50,"6",114,122,0.301952054073947,93,125,-1,-3,5750
"1282","independent",50,"7",113,122,0.30948236503741,104,124,-1,-2,5000
"1283","independent",50,"8",113,122,0.338388388107673,107,124,0,-1,4250
